symbol,known_at,shares
6080,2022-10-28,31728602.0
6080,2023-01-30,31728602.0
6080,2023-04-28,31728602.0
6080,2023-07-28,31728602.0
6080,2023-10-31,31758602.0
6080,2024-01-30,31758602.0
6080,2024-04-26,31758602.0
6080,2024-07-30,31758602.0
6080,2024-10-31,31758602.0
6080,2025-01-30,31758602.0
6080,2025-04-30,31758602.0
6080,2025-07-30,31758580.0
6080,2025-10-30,31758580.0
6080,2025-12-24,31758580.0
6080,2026-01-30,31758580.0
6081,2021-05-12,14068356.0
6081,2021-08-10,14113781.0
6081,2021-11-12,14113781.0
6081,2022-02-10,14123750.0
6081,2022-05-13,14118125.0
6081,2022-08-10,14156952.0
6081,2022-11-10,14168952.0
6081,2023-02-10,14172152.0
6081,2023-03-03,14172152.0
6081,2023-05-12,14181726.0
6081,2023-08-14,14215083.0
6081,2023-11-14,14215083.0
6081,2024-02-14,14215042.0
6081,2024-05-15,14215042.0
6081,2024-08-14,14211896.0
6081,2024-11-14,14211896.0
6081,2025-06-13,14211896.0
6081,2025-07-18,14211896.0
6081,2025-08-14,14203062.0
6081,2025-11-14,14203062.0
6081,2026-02-13,15854262.0
6081,2026-03-02,15854262.0
6082,2021-05-14,10712821.0
6082,2021-08-13,10712821.0
6082,2021-11-12,10627976.0
6082,2022-02-14,10113576.0
6082,2022-05-13,10113576.0
6082,2022-08-12,9936976.0
6082,2022-11-14,9731580.0
6082,2023-02-14,9731580.0
6082,2023-05-15,9731580.0
6082,2023-08-14,9731580.0
6082,2023-11-13,9754429.0
6082,2024-02-14,9754429.0
6082,2024-05-15,9754429.0
6082,2024-08-14,9754429.0
6082,2024-11-14,9777943.0
6082,2025-02-14,9777943.0
6082,2025-05-15,9777943.0
6082,2025-08-14,9777943.0
6082,2025-11-14,9798133.0
6082,2026-02-13,9798133.0
6083,2021-07-13,7832315.0
6083,2021-09-30,7832315.0
6083,2021-12-28,7832278.0
6083,2022-03-30,7832278.0
6083,2022-07-12,7832278.0
6083,2022-09-30,7832218.0
6083,2022-12-28,7713718.0
6083,2023-03-30,7713718.0
6083,2023-07-11,7713718.0
6083,2023-09-29,7713654.0
6083,2023-12-28,7713654.0
6083,2024-03-29,7713654.0
6083,2024-07-09,7713654.0
6083,2024-09-30,7713654.0
6083,2024-12-27,7602754.0
6083,2025-03-28,7602754.0
6083,2025-07-08,7602684.0
6083,2025-09-30,7602684.0
6083,2025-12-26,7482645.0
6083,2026-03-30,7482645.0
6085,2021-05-13,1739175.0
6085,2021-08-12,1739175.0
6085,2021-11-12,1739175.0
6085,2022-02-14,2451424.0
6085,2022-05-13,2451424.0
6085,2022-08-12,2451424.0
6085,2022-11-14,2451424.0
6085,2023-02-14,2451424.0
6085,2023-05-12,2451424.0
6085,2023-08-10,2451424.0
6085,2023-11-13,2451424.0
6085,2024-02-13,2451424.0
6085,2024-05-13,3001424.0
6085,2024-08-09,3001424.0
6085,2024-11-13,3001424.0
6085,2025-02-14,3011924.0
6085,2025-05-15,9715797.0
6085,2025-05-28,9715797.0
6085,2025-10-15,11474097.0
6085,2026-01-13,11474097.0
6085,2026-02-16,11474097.0
6085,2026-04-17,11474097.0
6086,2021-07-14,10598996.0
6086,2021-10-14,10627609.0
6086,2022-01-14,10215609.0
6086,2022-04-14,10215209.0
6086,2022-07-14,9974709.0
6086,2022-10-14,9974309.0
6086,2023-01-13,9973309.0
6086,2023-04-14,9972209.0
6086,2023-07-14,9971609.0
6086,2023-10-13,9998774.0
6086,2024-01-12,9998274.0
6086,2024-04-12,9997074.0
6086,2024-07-12,9996474.0
6086,2024-10-11,9995338.0
6086,2025-01-14,9457438.0
6086,2025-04-11,18913276.0
6086,2025-07-14,18912476.0
6086,2025-10-10,18888876.0
6086,2026-01-14,18885676.0
6086,2026-04-14,18884176.0
6088,2021-04-22,18993736.0
6088,2021-08-04,21214403.0
6088,2021-11-04,21346203.0
6088,2022-02-07,21089703.0
6088,2022-05-09,42411206.0
6088,2022-08-03,42277206.0
6088,2022-11-04,42237206.0
6088,2023-02-06,41817006.0
6088,2023-05-09,41595006.0
6088,2023-08-03,41943006.0
6088,2023-11-02,42570896.0
6088,2024-02-06,42303264.0
6088,2024-05-08,42263364.0
6088,2024-08-05,42331764.0
6088,2024-11-06,42545494.0
6088,2025-02-06,84617188.0
6088,2025-05-08,83705988.0
6088,2025-08-05,84148753.0
6088,2025-11-05,83596953.0
6088,2026-02-05,82782353.0
6089,2021-05-12,22264121.0
6089,2021-08-06,22302994.0
6089,2021-11-09,22352180.0
6089,2022-02-08,22366180.0
6089,2022-05-11,22567380.0
6089,2022-08-05,22582880.0
6089,2022-11-09,22595250.0
6089,2023-02-08,22598850.0
6089,2023-05-11,22659250.0
6089,2023-08-07,22671547.0
6089,2023-11-08,22725425.0
6089,2024-02-07,22729425.0
6089,2024-05-13,22786836.0
6089,2024-08-08,22802836.0
6089,2024-11-08,22806836.0
6089,2025-02-10,22846436.0
6089,2025-05-12,22882436.0
6089,2025-08-08,22912873.0
6089,2025-11-07,22912873.0
6089,2026-02-09,22912778.0
6091,2021-06-14,14716227.0
6091,2021-09-13,14716223.0
6091,2021-12-13,14716223.0
6091,2022-03-14,14715972.0
6091,2022-06-13,14715972.0
6091,2022-09-13,14715916.0
6091,2022-12-12,14715838.0
6091,2023-03-13,14715523.0
6091,2023-06-12,14715523.0
6091,2023-09-12,14715467.0
6091,2023-12-13,14715411.0
6091,2024-03-13,14739884.0
6091,2024-06-12,14783698.0
6091,2024-09-12,14283682.0
6091,2024-12-13,14183682.0
6091,2025-03-13,13577338.0
6091,2025-06-12,13577282.0
6091,2025-09-12,13577262.0
6091,2025-12-12,13433616.0
6091,2026-03-12,13293212.0
6092,2021-05-14,6647591.0
6092,2021-08-13,6599591.0
6092,2021-11-12,6647391.0
6092,2022-02-14,6647391.0
6092,2022-05-13,6644856.0
6092,2022-08-12,6642856.0
6092,2022-11-14,6642856.0
6092,2023-02-13,6638356.0
6092,2023-05-15,6637356.0
6092,2023-08-14,8137356.0
6092,2023-11-14,8137356.0
6092,2024-02-14,8137356.0
6092,2024-05-15,8137356.0
6092,2024-08-14,8133356.0
6092,2024-11-14,8081710.0
6092,2025-02-14,8081710.0
6092,2025-05-15,8100110.0
6092,2025-08-14,8100110.0
6092,2025-11-14,8099610.0
6092,2026-02-13,8117610.0
6093,2021-07-09,43336348.0
6093,2021-10-08,43409234.0
6093,2022-01-07,43408334.0
6093,2022-04-08,43421434.0
6093,2022-07-08,43421134.0
6093,2022-10-07,43652303.0
6093,2023-01-06,43651803.0
6093,2023-04-19,43651203.0
6093,2023-07-07,43634437.0
6093,2023-10-06,43634237.0
6093,2024-01-09,43633337.0
6093,2024-04-05,43632637.0
6093,2024-07-05,43632537.0
6093,2024-10-15,43632237.0
6093,2025-01-10,43631637.0
6093,2025-04-04,43631437.0
6093,2025-07-08,43551198.0
6093,2025-10-03,43551198.0
6093,2026-01-09,43551198.0
6093,2026-04-03,43551198.0
6098,2021-05-17,1634196466.0
6098,2021-08-12,1634391175.0
6098,2021-11-15,1634055020.0
6098,2022-02-14,1634061884.0
6098,2022-05-16,1609273640.0
6098,2022-08-12,1609732309.0
6098,2022-11-14,1610632349.0
6098,2023-02-13,1581239616.0
6098,2023-05-15,1579115226.0
6098,2023-08-10,1581560045.0
6098,2023-11-08,1565879349.0
6098,2024-02-09,1555437180.0
6098,2024-05-15,1544640828.0
6098,2024-08-08,1534925567.0
6098,2024-11-11,1489924119.0
6098,2025-02-12,1482740881.0
6098,2025-05-09,1466715587.0
6098,2025-08-05,1428950194.0
6098,2025-11-06,1420361526.0
6098,2026-02-09,1405247293.0
6099,2021-05-13,60599062.0
6099,2021-08-12,60459062.0
6099,2021-11-11,60459062.0
6099,2022-02-10,60459031.0
6099,2022-05-12,60459031.0
6099,2022-08-10,60461131.0
6099,2022-11-10,60461231.0
6099,2023-02-09,60461231.0
6099,2023-05-10,60461231.0
6099,2023-08-07,60461231.0
6099,2023-11-07,60461231.0
6099,2024-02-14,60461205.0
6099,2024-05-08,60461205.0
6099,2024-08-06,60461205.0
6099,2024-11-06,60462988.0
6099,2025-02-10,60463088.0
6099,2025-05-02,60463188.0
6099,2025-08-06,60477988.0
6099,2025-11-07,60478088.0
6099,2026-02-04,60483269.0
6101,2021-05-13,50894385.0
6101,2021-07-30,50182264.0
6101,2021-11-12,49268347.0
6101,2022-01-28,48798222.0
6101,2022-05-12,48396005.0
6101,2022-07-29,48353110.0
6101,2022-11-08,48445901.0
6101,2023-01-30,48175372.0
6101,2023-04-21,48396005.0
6101,2023-05-11,48175212.0
6101,2023-07-31,47999902.0
6101,2023-11-10,48079252.0
6101,2024-01-30,47827055.0
6101,2024-05-14,47546372.0
6101,2024-07-30,47445037.0
6101,2024-11-13,47676204.0
6101,2025-01-30,47511429.0
6101,2025-05-13,47397240.0
6101,2025-07-30,47190522.0
6101,2025-11-13,46932109.0
6101,2026-01-30,46688522.0
6103,2021-04-27,31571243.0
6103,2021-07-30,31571127.0
6103,2021-10-29,31574820.0
6103,2022-01-31,31574764.0
6103,2022-05-12,31403846.0
6103,2022-07-29,31152903.0
6103,2022-10-31,31159844.0
6103,2023-01-31,31150647.0
6103,2023-05-11,30959874.0
6103,2023-07-31,30804145.0
6103,2023-10-31,30811715.0
6103,2024-01-31,30811219.0
6103,2024-05-10,30417361.0
6103,2024-08-05,30244072.0
6103,2024-10-31,60502190.0
6103,2025-02-05,60501692.0
6103,2025-05-09,60501664.0
6103,2025-08-05,60501415.0
6103,2025-11-06,60512865.0
6103,2026-02-04,60512817.0
6104,2021-05-12,24145733.0
6104,2021-07-29,24145588.0
6104,2021-11-09,24154447.0
6104,2022-01-31,24154441.0
6104,2022-05-26,24154401.0
6104,2022-07-29,24154381.0
6104,2022-11-09,24162658.0
6104,2023-01-31,24162658.0
6104,2023-05-15,24162541.0
6104,2023-07-31,24162456.0
6104,2023-11-08,24167261.0
6104,2024-01-31,24167239.0
6104,2024-05-13,24167153.0
6104,2024-07-31,23928115.0
6104,2024-11-12,23631126.0
6104,2025-01-31,23631106.0
6104,2025-05-12,23631053.0
6104,2025-07-31,23631053.0
6104,2025-11-11,23647054.0
6104,2026-01-30,23647054.0
6113,2021-05-12,347662871.0
6113,2021-08-06,347662474.0
6113,2021-11-11,347661377.0
6113,2022-02-10,347660716.0
6113,2022-05-12,347659910.0
6113,2022-08-05,347659393.0
6113,2022-11-10,347658304.0
6113,2023-02-09,347657731.0
6113,2023-05-12,347656755.0
6113,2023-08-08,347151204.0
6113,2023-11-09,342578068.0
6113,2024-02-08,338002743.0
6113,2024-05-14,334360401.0
6113,2024-08-08,333989911.0
6113,2024-11-14,329123858.0
6113,2025-02-14,323894545.0
6113,2025-05-15,321257427.0
6113,2025-08-07,320840434.0
6113,2025-11-13,316775865.0
6113,2026-02-12,312896928.0
6118,2021-05-13,59695163.0
6118,2021-08-06,59694902.0
6118,2021-11-09,59694886.0
6118,2022-02-08,59696431.0
6118,2022-05-16,59699583.0
6118,2022-08-09,59700553.0
6118,2022-11-09,59700897.0
6118,2023-02-14,59709304.0
6118,2023-05-15,59711863.0
6118,2023-08-08,59725110.0
6118,2023-11-14,59728542.0
6118,2024-02-13,59738791.0
6118,2024-05-15,59749175.0
6118,2024-08-09,57514459.0
6118,2024-11-12,57522291.0
6118,2025-02-12,57529309.0
6118,2025-05-15,57538627.0
6118,2025-08-08,54871737.0
6118,2025-11-14,54310889.0
6118,2026-02-13,54334211.0
6125,2021-05-13,4001325.0
6125,2021-08-06,4001100.0
6125,2021-11-11,4000298.0
6125,2022-02-10,4491743.0
6125,2022-05-12,4545215.0
6125,2022-08-10,4594277.0
6125,2022-11-07,4594014.0
6125,2023-02-10,4699053.0
6125,2023-05-12,4698549.0
6125,2023-08-09,4698174.0
6125,2023-11-09,4697693.0
6125,2024-02-09,4697331.0
6125,2024-05-14,4696994.0
6125,2024-08-08,6682613.0
6125,2024-11-12,6682426.0
6125,2025-02-07,6611281.0
6125,2025-05-13,6611030.0
6125,2025-08-07,6610904.0
6125,2025-11-12,6610718.0
6125,2026-02-10,6610525.0
6134,2021-05-11,96433096.0
6134,2021-08-06,96433048.0
6134,2021-11-08,96446129.0
6134,2022-02-08,96445931.0
6134,2022-05-13,96445703.0
6134,2022-08-05,96445683.0
6134,2022-11-07,96462376.0
6134,2023-02-09,96462283.0
6134,2023-05-11,96472271.0
6134,2023-08-03,95699165.0
6134,2023-11-02,94226650.0
6134,2024-02-07,93093261.0
6134,2024-05-10,92611080.0
6134,2024-08-02,92390694.0
6134,2024-11-06,91603586.0
6134,2025-02-06,90065590.0
6134,2025-05-13,88796902.0
6134,2025-08-05,87889546.0
6134,2025-11-07,87913428.0
6134,2026-02-10,87913203.0
6135,2021-04-30,24190159.0
6135,2021-07-30,24190057.0
6135,2021-10-29,24189911.0
6135,2022-01-31,24086681.0
6135,2022-04-28,23932563.0
6135,2022-07-29,23932435.0
6135,2022-10-31,23938726.0
6135,2023-01-31,23936721.0
6135,2023-04-28,23881565.0
6135,2023-07-31,23881479.0
6135,2023-10-31,23889870.0
6135,2024-01-31,23717770.0
6135,2024-04-30,23717598.0
6135,2024-07-31,23669005.0
6135,2024-10-31,23388812.0
6135,2025-01-31,23388712.0
6135,2025-04-30,23388434.0
6135,2025-07-31,23388303.0
6135,2025-10-31,23391841.0
6135,2026-01-30,23391677.0
6136,2021-07-09,97567577.0
6136,2021-10-08,97637971.0
6136,2022-01-12,97668266.0
6136,2022-04-07,96829164.0
6136,2022-07-07,96196263.0
6136,2022-10-06,95634592.0
6136,2023-01-12,95668994.0
6136,2023-04-06,95766246.0
6136,2023-07-06,95841085.0
6136,2023-10-05,95929618.0
6136,2024-01-11,95944700.0
6136,2024-04-04,93218573.0
6136,2024-07-11,90805005.0
6136,2024-10-10,86627244.0
6136,2025-01-09,84921343.0
6136,2025-04-10,84920293.0
6136,2025-07-10,81925758.0
6136,2025-10-09,82152562.0
6136,2026-01-08,82150384.0
6136,2026-04-10,82148673.0
6137,2021-05-10,4150949.0
6137,2021-08-06,4150899.0
6137,2021-11-08,4162698.0
6137,2022-02-14,4165166.0
6137,2022-05-13,4167933.0
6137,2022-08-08,4170500.0
6137,2022-11-14,4182653.0
6137,2023-02-13,4187120.0
6137,2023-05-12,4189620.0
6137,2023-08-07,4191720.0
6137,2023-11-13,4201544.0
6137,2024-02-13,4204084.0
6137,2024-05-10,4205058.0
6137,2024-05-31,4205058.0
6137,2024-08-07,4210085.0
6137,2024-11-11,4216416.0
6137,2025-02-12,4216317.0
6137,2025-05-12,21081410.0
6137,2025-08-08,21081385.0
6137,2025-09-10,21081385.0
6137,2025-11-10,21110385.0
6137,2026-02-09,21110335.0
6138,2021-05-13,2972031.0
6138,2021-08-06,2971972.0
6138,2021-11-05,2971953.0
6138,2022-02-04,2971917.0
6138,2022-05-13,2971884.0
6138,2022-08-05,2971884.0
6138,2022-11-04,2971873.0
6138,2023-02-03,2971786.0
6138,2023-05-12,2971785.0
6138,2023-08-04,2971761.0
6138,2023-11-07,2971761.0
6138,2024-02-06,2971749.0
6138,2024-05-15,2971749.0
6138,2024-08-09,2971718.0
6138,2024-11-08,2971668.0
6138,2025-02-07,2971668.0
6138,2025-05-13,2971617.0
6138,2025-08-08,2971587.0
6138,2025-11-07,2971570.0
6138,2026-02-06,2971535.0
6140,2021-05-14,55507217.0
6140,2021-08-05,55507107.0
6140,2021-11-09,55528345.0
6140,2022-02-09,55528083.0
6140,2022-05-13,55527736.0
6140,2022-08-05,55527554.0
6140,2022-11-08,53752166.0
6140,2023-02-08,53555069.0
6140,2023-05-12,53554856.0
6140,2023-08-04,52354765.0
6140,2023-11-07,51554539.0
6140,2023-11-13,51554539.0
6140,2024-02-07,51553942.0
6140,2024-05-15,51553523.0
6140,2024-08-08,51553161.0
6140,2024-11-08,51587389.0
6140,2025-02-07,51587004.0
6140,2025-05-15,51353667.0
6140,2025-08-08,49665483.0
6140,2025-11-07,49047118.0
6140,2026-02-10,48137042.0
6141,2021-05-12,124416930.0
6141,2021-08-05,124586661.0
6141,2021-11-05,124882243.0
6141,2022-02-10,124969479.0
6141,2022-05-12,125198710.0
6141,2022-08-04,125468644.0
6141,2022-11-07,125478328.0
6141,2023-02-08,125481287.0
6141,2023-05-10,125484211.0
6141,2023-08-03,125420563.0
6141,2023-10-25,125420313.0
6141,2024-02-05,125420101.0
6141,2024-04-26,128440325.0
6141,2024-07-31,141421496.0
6141,2024-11-01,141421290.0
6141,2025-02-05,141421126.0
6141,2025-05-07,141768803.0
6141,2025-08-01,141768655.0
6141,2025-10-30,141768456.0
6141,2026-02-10,139290974.0
6143,2021-05-11,47373093.0
6143,2021-08-06,54546491.0
6143,2021-11-12,54546081.0
6143,2022-02-14,54045871.0
6143,2022-05-11,53545821.0
6143,2022-08-09,53640981.0
6143,2022-11-11,53140948.0
6143,2023-02-14,52273548.0
6143,2023-02-16,53140948.0
6143,2023-05-11,51208723.0
6143,2023-08-09,50741315.0
6143,2023-11-10,50741140.0
6143,2024-02-13,50740279.0
6143,2024-05-10,50740079.0
6143,2024-08-08,50810509.0
6143,2024-11-08,50810090.0
6143,2025-02-13,50569070.0
6143,2025-05-13,50567480.0
6143,2025-08-07,50650330.0
6143,2025-11-10,50650245.0
6143,2026-02-13,50647685.0
6144,2021-05-14,15095876.0
6144,2021-07-30,15095876.0
6144,2021-11-12,15096576.0
6144,2022-01-31,15096536.0
6144,2022-05-13,15096536.0
6144,2022-07-29,15096536.0
6144,2022-11-14,15096536.0
6144,2023-01-31,15096536.0
6144,2023-05-15,15096536.0
6144,2023-07-31,15096536.0
6144,2023-11-14,15101436.0
6144,2024-01-31,15101436.0
6144,2024-05-15,15101436.0
6144,2024-07-31,15101376.0
6144,2024-11-14,15106976.0
6144,2025-01-31,15106976.0
6144,2025-05-15,15106976.0
6144,2025-07-31,15106976.0
6144,2025-11-14,15106976.0
6144,2026-01-30,15044932.0
6145,2021-05-14,18067193.0
6145,2021-08-06,18067158.0
6145,2021-11-11,18067036.0
6145,2022-02-10,18067036.0
6145,2022-05-13,18067036.0
6145,2022-08-09,18067036.0
6145,2022-11-11,18066989.0
6145,2023-02-10,18066765.0
6145,2023-05-12,18066677.0
6145,2023-08-10,18066604.0
6145,2023-11-10,18066435.0
6145,2024-02-09,18066435.0
6145,2024-05-10,18066348.0
6145,2024-08-09,18066348.0
6145,2024-11-13,18072182.0
6145,2025-02-14,17250182.0
6145,2025-05-09,16872182.0
6145,2025-08-08,16872182.0
6145,2025-11-14,16874482.0
6145,2026-02-13,16874482.0
6146,2021-04-22,36054611.0
6146,2021-07-20,36060411.0
6146,2021-10-21,36087211.0
6146,2022-01-25,36090081.0
6146,2022-04-21,36090781.0
6146,2022-07-21,36094181.0
6146,2022-10-20,36095456.0
6146,2023-01-24,36098876.0
6146,2023-04-20,108302028.0
6146,2023-07-20,108332347.0
6146,2023-10-19,108332347.0
6146,2024-01-24,108341647.0
6146,2024-04-25,108348846.0
6146,2024-07-18,108363514.0
6146,2024-10-17,108365261.0
6146,2025-01-23,108370344.0
6146,2025-04-17,108404687.0
6146,2025-07-17,108419968.0
6146,2025-10-29,108430551.0
6146,2026-01-21,108430528.0
6146,2026-04-22,108462025.0
6149,2021-05-13,5885726.0
6149,2021-08-11,5892386.0
6149,2021-11-11,5892326.0
6149,2022-02-14,5669484.0
6149,2022-05-12,5669484.0
6149,2022-08-12,5678884.0
6149,2022-11-11,5678872.0
6149,2023-02-14,5678780.0
6149,2023-05-12,5678707.0
6149,2023-08-10,5691364.0
6149,2023-08-17,5691364.0
6149,2023-11-13,5691364.0
6149,2024-02-14,5691324.0
6149,2024-05-14,5691324.0
6149,2024-08-13,5706424.0
6149,2024-11-13,5706364.0
6149,2025-02-14,5706364.0
6149,2025-05-14,5706364.0
6149,2025-08-12,5721620.0
6149,2025-11-13,5721620.0
6149,2026-02-13,5721580.0
6150,2021-07-14,919677.0
6150,2021-10-15,919667.0
6150,2022-01-14,919627.0
6150,2022-04-14,919607.0
6150,2022-07-14,919607.0
6150,2022-10-14,919607.0
6150,2023-01-13,919607.0
6150,2023-04-14,919533.0
6150,2023-07-14,919458.0
6150,2023-10-16,919458.0
6150,2024-01-15,919413.0
6150,2024-04-15,919393.0
6150,2024-07-16,919373.0
6150,2024-10-15,919373.0
6150,2025-01-14,919373.0
6150,2025-04-14,919373.0
6150,2025-07-15,919373.0
6150,2025-10-15,919353.0
6150,2026-01-14,919313.0
6150,2026-04-14,919293.0
6151,2021-05-10,20288949.0
6151,2021-08-02,20288949.0
6151,2021-11-01,20288767.0
6151,2022-02-02,20288767.0
6151,2022-05-10,20288899.0
6151,2022-08-02,20288899.0
6151,2022-11-01,20288899.0
6151,2023-02-01,20288899.0
6151,2023-05-10,20079699.0
6151,2023-08-02,19763299.0
6151,2023-11-02,19763299.0
6151,2024-02-05,19763299.0
6151,2024-05-09,18914367.0
6151,2024-08-02,18714376.0
6151,2024-11-14,19763299.0
6151,2024-12-04,18714376.0
6151,2025-02-14,18714376.0
6151,2025-05-15,18714328.0
6151,2025-08-05,18714328.0
6151,2025-11-12,18714328.0
6151,2026-02-13,18714328.0
6156,2021-05-07,4798451.0
6156,2021-08-10,4798451.0
6156,2021-11-10,4798451.0
6156,2022-02-10,5011610.0
6156,2022-05-10,5011610.0
6156,2022-08-10,5011540.0
6156,2022-11-10,5007540.0
6156,2023-02-10,5007540.0
6156,2023-05-10,5005540.0
6156,2023-08-10,5005540.0
6156,2023-11-10,5005540.0
6156,2024-02-09,5020528.0
6156,2024-05-10,5018528.0
6156,2024-08-09,5016528.0
6156,2024-11-08,5014228.0
6156,2025-02-07,5020228.0
6156,2025-05-09,5020228.0
6156,2025-08-08,5020228.0
6156,2025-11-07,5020228.0
6156,2026-02-10,5038228.0
6157,2021-05-14,25010216.0
6157,2021-07-30,25033996.0
6157,2021-10-29,25033996.0
6157,2022-01-31,24970596.0
6157,2022-05-16,24899896.0
6157,2022-07-29,24899868.0
6157,2022-10-31,24949268.0
6157,2023-01-31,24959168.0
6157,2023-05-12,24959168.0
6157,2023-07-31,24971046.0
6157,2023-10-31,24838996.0
6157,2024-01-31,24849896.0
6157,2024-05-13,24849896.0
6157,2024-07-31,24860196.0
6157,2024-10-31,24906671.0
6157,2025-01-31,24918871.0
6157,2025-05-15,24918871.0
6157,2025-07-31,24917971.0
6157,2025-10-31,24975471.0
6157,2026-01-30,24393771.0
6165,2021-05-13,21818994.0
6165,2021-08-06,21818994.0
6165,2021-11-11,21843832.0
6165,2022-02-10,21843832.0
6165,2022-05-13,22056532.0
6165,2022-08-09,22256532.0
6165,2022-11-10,22720861.0
6165,2023-02-10,23480861.0
6165,2023-05-12,24431061.0
6165,2023-08-09,24430961.0
6165,2023-11-10,24466329.0
6165,2024-02-09,24465628.0
6165,2024-05-14,24465328.0
6165,2024-08-08,24464628.0
6165,2024-11-12,24513164.0
6165,2025-02-13,27513064.0
6165,2025-05-13,27512064.0
6165,2025-08-08,27509590.0
6165,2025-11-12,27536119.0
6165,2026-02-13,27536119.0
6166,2021-05-14,10020900.0
6166,2021-08-06,10315900.0
6166,2021-11-05,11020900.0
6166,2022-02-04,11020900.0
6166,2022-05-13,11020900.0
6166,2022-08-05,11020900.0
6166,2022-11-11,11020900.0
6166,2023-02-10,11020900.0
6166,2023-05-12,11020900.0
6166,2023-08-10,11020900.0
6166,2023-11-02,11020900.0
6166,2024-02-09,11020899.0
6166,2024-05-13,11020899.0
6166,2024-08-09,11020899.0
6166,2024-11-08,11020899.0
6166,2025-02-07,11020899.0
6166,2025-05-12,11020899.0
6166,2025-08-12,11020899.0
6166,2025-11-14,11020899.0
6166,2026-02-13,11020899.0
6167,2021-05-13,19800929.0
6167,2021-08-10,19800929.0
6167,2021-11-12,19800929.0
6167,2022-02-10,19800895.0
6167,2022-05-16,19800895.0
6167,2022-08-15,19800895.0
6167,2022-11-14,19835002.0
6167,2023-02-14,19835002.0
6167,2023-05-15,19835002.0
6167,2023-08-10,19835002.0
6167,2023-11-14,19872098.0
6167,2024-02-14,19866220.0
6167,2024-05-15,19866220.0
6167,2024-08-13,19866220.0
6167,2024-11-14,19893988.0
6167,2025-02-14,19893988.0
6167,2025-05-15,19893988.0
6167,2025-08-12,19893988.0
6167,2025-11-14,19798555.0
6167,2026-02-13,19578655.0
6173,2021-07-14,1996284.0
6173,2021-12-15,1996284.0
6173,2022-01-14,1996284.0
6173,2022-04-14,2136284.0
6173,2022-07-14,2136284.0
6173,2022-10-14,2136284.0
6173,2022-10-28,2136284.0
6173,2023-01-13,2136284.0
6173,2023-04-14,2600284.0
6173,2023-05-31,2600284.0
6173,2023-07-14,2600284.0
6173,2023-10-16,2600233.0
6173,2024-01-15,3693062.0
6173,2024-04-15,3693062.0
6173,2024-10-10,3693062.0
6173,2025-01-10,3693062.0
6173,2025-02-21,3693062.0
6173,2025-04-14,3693062.0
6173,2025-05-30,3693062.0
6173,2025-07-15,6943062.0
6173,2025-10-15,7093062.0
6173,2026-01-14,7093062.0
6173,2026-04-14,10574762.0
6176,2021-05-14,13919312.0
6176,2021-08-13,13919712.0
6176,2021-11-12,13919712.0
6176,2022-02-14,13919912.0
6176,2022-05-13,13920312.0
6176,2022-08-10,13920312.0
6176,2022-11-14,13920312.0
6176,2023-02-14,13920312.0
6176,2023-05-15,13920312.0
6176,2023-08-10,13920312.0
6176,2023-11-14,13920312.0
6176,2024-02-14,13920312.0
6176,2024-05-15,13520312.0
6176,2024-08-09,13520312.0
6176,2024-11-14,13520312.0
6176,2025-02-14,13520312.0
6176,2025-05-15,13229612.0
6176,2025-08-14,13024712.0
6176,2025-11-14,12820312.0
6176,2026-02-13,13970312.0
6177,2021-05-14,7847857.0
6177,2021-08-13,7847857.0
6177,2021-11-12,7847857.0
6177,2022-02-14,7847857.0
6177,2022-05-13,7847857.0
6177,2022-08-12,7847857.0
6177,2022-11-11,8447857.0
6177,2023-02-14,8447857.0
6177,2023-05-12,9047857.0
6177,2023-08-10,10745857.0
6177,2023-11-10,10745857.0
6177,2024-02-14,11000857.0
6177,2024-05-14,11095857.0
6177,2024-08-13,12705857.0
6177,2024-11-13,13205857.0
6177,2025-02-13,13705857.0
6177,2025-05-14,14205857.0
6177,2025-08-13,15705857.0
6177,2025-11-13,22798857.0
6177,2026-02-13,24978854.0
6178,2021-05-14,4043364699.0
6178,2021-08-11,3767305429.0
6178,2021-11-12,3767378229.0
6178,2022-02-14,3711398478.0
6178,2022-05-13,3662350978.0
6178,2022-08-10,3624395277.0
6178,2022-11-11,3557309277.0
6178,2023-02-14,3498921927.0
6178,2023-05-15,3459808927.0
6178,2023-08-10,3459835527.0
6178,2023-11-13,3313511727.0
6178,2024-02-14,3240445427.0
6178,2024-05-15,3205081507.0
6178,2024-08-09,3169827707.0
6178,2024-11-14,3097541230.0
6178,2025-02-14,3032400044.0
6178,2025-05-15,2971795860.0
6178,2025-08-08,2971031459.0
6178,2025-11-14,2868790434.0
6178,2026-02-13,2822849683.0
6182,2021-05-10,10657238.0
6182,2021-07-15,10657238.0
6182,2021-11-30,10657192.0
6182,2022-01-14,10657192.0
6182,2022-04-14,10657192.0
6182,2022-07-15,10687592.0
6182,2022-10-14,10687992.0
6182,2023-01-13,10687992.0
6182,2023-04-14,10687992.0
6182,2023-07-14,10687992.0
6182,2023-10-13,10761592.0
6182,2024-01-12,10767992.0
6182,2024-04-15,10767970.0
6182,2024-07-12,10769170.0
6182,2024-10-15,10887570.0
6182,2025-01-14,10887570.0
6182,2025-04-14,10887570.0
6182,2025-04-18,10887570.0
6182,2025-05-02,10887570.0
6182,2025-07-15,10887570.0
6182,2025-10-15,10887570.0
6182,2026-01-14,10887570.0
6182,2026-04-14,10887570.0
